name,objra,objdec,C,A,S,nsa_sersic_mass,LogMass,nsa_sersic_ba,nsa_sersic_n,PETRO_TH90,log_age_mean_LW,log_ZH_mean_LW,log_SFR_ssp,log_SFR_Ha,vel_sigma_Re,modelMag_r
manga-8154-3704,45.1562658081,-1.12625045687,3.625,0.084,0.17,1.70944E10,10.23285386200526,0.376304,3.08657,9.760001,9.11655902862549,-0.150681972503662,-0.237069969448347,-1.0070436673108,0.309953546771275,14.94672
manga-8154-6101,43.11891,-0.32886,2.717,0.442,0.22,8.01379E9,9.903837957632973,0.549298,6.0,5.442715,9.10155582427979,-0.432468712329865,-0.600811620421992,-1.73977233487473,0.548176831939811,16.57574
manga-8154-6102,44.1695892484,-0.24566331798,2.91,0.543,0.41,4.62299E9,9.664922954015733,0.902171,1.54873,9.48469,8.51258277893066,-0.486883103847504,0.390486441212755,0.218054610705706,0.713135292700558,15.64743
manga-8154-6103,44.3494696109,-0.309408675599,4.051,0.081,0.03,5.42364E10,10.734290855047394,0.772604,4.14542,21.200382,9.63053226470947,-0.0706895440816879,-0.536089479167511,-1.09374774824668,0.115717759258846,13.90798
manga-8154-6104,44.6236707901,0.846091997114,2.752,0.227,0.09,6.26376E9,9.79683510909579,0.912133,1.51981,9.376751,8.39174747467041,-0.725796759128571,0.471251727896979,0.0761227476235859,0.458319608883109,16.39002
manga-8154-9101,43.2272689385,-0.401081558901,2.478,0.211,0.16,4.6574E9,9.668143538841619,0.510017,0.71289,8.523943,8.34545516967773,-0.380853205919266,0.626943644207385,0.162911584974416,0.680907869797342,16.43573
manga-8154-9102,45.9602480244,-0.204456524554,2.613,0.197,0.18,1.54521E10,10.188987510067376,0.713429,0.952882,15.251304,8.44932746887207,-0.541242659091949,0.865879247662371,0.643338756035213,0.60046347540931,14.40902
manga-8155-12701,53.1714636534,-1.18362587541,2.85,0.377,0.32,2.70638E10,10.432388775379343,0.68542,1.74669,28.134497,8.84780502319336,-0.362924516201019,0.626191955862205,0.41056106314867,0.345211411173275,14.73275
manga-8155-12702,52.4277678708,-0.30884261668,2.231,0.237,0.0,1.24908E11,11.096590254583836,0.822965,0.907151,22.253386,8.57724285125732,-0.958793103694916,,,1.04058709031367,14.22119
manga-8155-12703,53.7801045531,-0.877233001745,2.724,0.414,0.36,2.40157E9,9.380495249800996,0.622275,0.951299,15.393984,8.39372730255127,-0.298242121934891,0.207791552577428,-0.211303961111185,0.811647554802349,16.89766
manga-8155-12704,53.1703361086,0.245738937436,2.863,0.175,0.45,2.59279E9,9.413767343019066,0.429991,1.52174,15.338832,8.62320709228516,-0.784266293048859,-0.625535876680809,-0.598151114417333,0.628934676333117,15.99644
manga-8155-12705,53.5649118233,-1.18229114429,4.467,0.194,-0.63,2.50981E11,11.399640845355608,0.486353,6.0,27.220324,9.67040538787842,-0.00405349908396602,-0.554632299141947,-0.814217771240059,0.164054601025564,16.18463
manga-8155-1901,53.0233052819,0.479390407217,2.96,0.003,0.14,2.10785E9,9.32383970213342,0.264277,1.5676,7.259929,9.14585208892822,-0.274108022451401,-0.911027395072771,-1.71237132068138,0.439970276761939,16.58377
manga-8155-1902,53.7267334058,-0.788922235044,2.843,0.098,0.16,2.44773E9,9.388763510705097,0.595616,6.0,8.472875,8.87950897216797,-0.617002308368683,-0.398207037575945,-0.499588815596064,0.336861715189059,16.50077
manga-8155-3701,52.7789268292,-0.915973761209,2.587,0.204,0.02,9.2902E8,8.96802506361274,0.794601,0.945171,9.777639,8.45161819458008,-0.727095544338226,-0.276456881684281,-0.438643210484016,0.639841963457925,16.52121
manga-8155-3702,54.0324255045,-0.596438683637,3.382,0.04,0.18,1.26217E10,10.101117853394378,0.382502,3.16169,8.705801,9.15870189666748,-0.137679547071457,-0.198174533368133,-1.01060270007464,0.0669590751586773,14.82317
manga-8155-3703,54.095960737,-0.882664935104,3.406,0.079,0.04,4.7347E9,9.675292466449715,0.757773,6.0,6.342862,9.11229610443115,-0.333371967077255,-0.0764733437261368,0.339976127697732,0.240469120048532,15.72504
manga-8155-3704,54.602285942,-0.0185818400418,2.828,0.032,0.25,1.6011E10,10.20441845752325,0.619103,4.33558,4.5727525,9.22914886474609,-0.386438339948654,-0.707747264612113,-1.69900902268082,0.112463748963181,16.18266
manga-8155-6101,53.8141135283,-1.22860924524,3.743,0.103,-0.03,5.45687E10,10.73694360763047,0.738818,3.25944,18.058657,9.67834377288818,-0.10219219326973,-0.33454990696516,-0.771330104595004,0.357513222792606,14.30048
manga-8155-6102,52.6213671199,0.752067673583,3.048,0.148,0.21,1.70096E10,10.230694100806259,0.887095,1.74837,16.057394,8.70424938201904,-0.484462827444077,0.548213929314875,0.399384495275834,0.569000594521382,14.89216
manga-8155-6103,52.0504984222,0.124749266576,3.687,-0.012,0.09,1.82935E11,11.262296804725603,0.776702,4.93875,11.03955,8.91558837890625,-0.119696296751499,1.12777716914713,0.186350725756332,0.269520457964706,16.46355
manga-8155-6104,53.4615542316,-1.00838220622,2.655,0.136,0.12,5.08539E9,9.706324264702829,0.610661,0.892288,11.456174,8.66596412658691,-0.25823986530304,0.248205238834628,-0.212615838405229,0.593221468849687,15.6721
manga-8155-9101,52.6508391076,-0.548766477429,4.224,0.747,1.13,1.62543E11,11.210968271114007,0.656777,6.0,31.389097,9.52958679199219,-0.408230155706406,0.503231784242212,,0.137625630531777,16.55667
manga-8155-9102,53.6865150057,-1.24578377207,2.845,0.091,-0.14,2.67448E9,9.427239354550306,0.360209,1.00541,12.012248,8.69758796691895,-0.366821974515915,-0.25642736384774,-0.60670314752065,0.612223083000731,15.99206
manga-8156-12701,54.3895928174,0.144233407811,2.261,0.78,0.53,1.36372E11,11.134725209808852,0.576306,4.39978,96.698135,8.83802223205566,-0.724284172058105,-0.0760349927956205,-0.484748227198583,0.515484093486392,16.6015
manga-8156-12702,54.8917856748,-0.511959862583,2.992,0.33,0.95,5.91535E9,9.771980446102024,0.887156,2.4137,52.198338,8.57789707183838,-0.558664977550507,0.111121848380677,-0.470473212333961,0.790496401068958,15.76868
manga-8156-12703,54.7363779924,0.917886256261,1.544,-11.234,-118.68,3.57641E9,9.553447300540753,0.937842,1.80165,13.139816,8.38151264190674,-0.529920816421509,0.39673467847533,-0.0788335393853606,0.485061640965408,16.79553
manga-8156-12704,55.26554872,-0.0312336790059,2.334,0.671,0.39,2.88583E9,9.460270743861948,0.775991,0.996416,10.639151,8.70915222167969,-0.846486568450928,-0.628759707616355,-1.3422528803269,0.393108253326307,17.0033
manga-8156-12705,55.5520135321,-0.354380936843,3.201,0.309,0.96,3.62365E9,9.55914624352761,0.186741,0.794072,21.465977,8.5570592880249,-0.657532513141632,0.302742306667818,0.0674928413306835,0.526699449995172,17.35315
manga-8156-1901,54.5641588216,1.0018050093,2.92,0.098,0.06,6.98904E9,9.844417526055391,0.696505,6.0,4.8161736,9.11990642547607,-0.303037196397781,-0.488113830935576,-2.69918969343451,0.263542277685784,16.68649
manga-8156-1902,56.623992358,0.718801875888,-999.0,-999.0,-999.0,2.05324E10,10.31243971633783,0.352119,5.06571,8.798181,9.66843128204346,-0.0898327603936195,-0.813530805626805,-2.38802218756021,0.265958056614903,14.9336
manga-8156-3701,55.5922982029,-0.583196462725,2.548,0.42,0.26,6.61612E9,9.820603373640198,0.726392,0.924448,7.988453,8.19684314727783,-0.659776508808136,1.01806698718291,0.921793141865105,0.628334416981635,15.69482
manga-8156-3702,54.0890115185,0.186890961787,3.482,0.136,0.08,1.90309E9,9.27945932721457,0.384357,2.36889,10.8189745,8.98218250274658,-0.380297362804413,-0.332577952850557,-0.417505487728282,0.194198993628158,15.95475
manga-8156-3703,56.4896580952,-0.0209215155287,2.31,0.17,0.14,2.20904E9,9.344203579892257,0.652066,0.676569,4.6113777,8.35256862640381,-0.513795256614685,0.235983022992518,0.0271797838835632,0.785794446196338,17.09549
manga-8156-3704,56.2841865512,-0.947098601846,4.099,0.084,-0.05,1.19433E11,11.077124341347403,0.724215,6.0,12.865334,9.53448677062988,-0.00875960383564234,0.0779908161520882,-1.84708832896419,0.118125556802934,15.77879
manga-8156-6101,54.5970661097,-1.18410023556,3.834,0.043,0.0,8.54515E10,10.93171969064956,0.719193,6.0,18.211792,9.6552209854126,-0.282575458288193,-0.667242144584384,-3.72327605180912,0.101723060005262,15.00048
manga-8156-6102,55.8082035277,-1.01869728676,3.904,0.084,0.09,6.57882E10,10.818148004032668,0.834425,3.94978,20.430016,9.62882328033447,-0.0636488646268845,-0.808312761647331,-1.1786411066267,0.136931859597489,14.1576
manga-8156-6103,54.5266330298,0.824510054102,3.655,0.15,0.12,1.63262E11,11.212885112411126,0.979077,6.0,12.483024,9.3842945098877,-0.111310951411724,0.219877102295877,,0.153756706563394,16.65135
manga-8156-6104,56.1105615147,-0.303872199799,2.921,0.161,0.38,4.80922E9,9.682074644530786,0.37668,6.0,4.6648755,9.05080795288086,-0.677308022975922,-0.768160345566415,-2.42060853455869,0.362504244083853,16.98477
manga-8156-9101,56.4251416467,-0.378460418812,3.466,0.437,0.36,2.20913E11,11.34422127341848,0.761089,6.0,21.465977,9.32155132293701,-0.184719920158386,0.357667810730705,-0.795002823555685,0.216653197385788,16.62186
manga-8156-9102,56.3891521567,-1.04690320706,3.0,0.148,0.39,2.3778E9,9.376175322717833,0.240403,0.795694,10.427839,8.27060127258301,-0.468196421861649,0.202657515209221,-0.16490869961743,0.491515138879305,16.85408
manga-8157-12701,31.3231002464,13.5057331613,2.579,0.221,0.13,1.50142E10,10.176502196685414,0.88221,1.19108,22.89637,9.15961265563965,-0.2315763682127,-0.721925787568572,-0.298125748208628,0.626540290850417,14.60647
manga-8157-12702,31.5248304024,13.2852247986,3.084,0.209,0.31,1.52484E10,10.183224275969634,0.772227,2.19923,28.682878,8.72436904907227,-0.307292848825455,0.471926888319632,0.260327780127768,0.616872332031358,14.11841
manga-8157-12703,30.852825397,14.6975872712,2.886,0.24,0.68,1.72619E11,11.237088596367702,0.702174,3.24222,15.393984,8.83561515808105,-0.234684020280838,1.01336430248983,0.851341007324371,0.275494611853126,15.6957
manga-8157-12704,31.6691829812,13.4399214589,2.438,0.2,0.23,1.28797E11,11.109905747351283,0.598043,0.5,97.29651,8.73811340332031,-0.474826157093048,-0.801506898669925,-0.77808355709138,0.766218436459927,16.28744
manga-8157-12705,31.6466327252,12.5203065089,2.633,0.092,0.15,1.02004E11,11.008617202584135,0.581785,3.18804,19.730932,9.03775978088379,-0.2088423371315,0.88026332632451,0.349049379649996,0.389127409009441,15.01351
manga-8157-1901,31.3328326881,13.2585064539,3.172,0.065,0.05,1.6376E10,10.21420782965445,0.72724,3.59306,8.80468,9.66747760772705,-0.0468742549419403,-1.34312713187339,-2.48893593899727,0.273359514448203,14.85261
manga-8157-1902,30.8766744224,12.5882554394,3.277,0.063,-0.01,1.316E10,10.119255889277937,0.849701,6.0,5.798067,9.62175750732422,-0.158337131142616,-0.835764149629607,-2.00441019067457,0.118088184364929,16.36292
manga-8157-3701,31.4201960493,13.1755472114,2.871,0.137,0.03,2.50307E9,9.39847299510908,0.488036,1.85576,11.03955,8.96666240692139,-0.419294565916061,-0.674055491919516,-0.450017752092066,0.637323404748685,16.60612
manga-8157-3702,31.8919135887,13.5641555262,2.642,0.396,0.38,1.70861E11,11.232642943834335,0.520986,1.59711,12.797614,9.01495170593262,-0.156183734536171,1.15395015977979,0.757197715284507,0.453648850723404,16.11338
manga-8157-3703,32.8277476778,14.0956538972,3.065,0.126,0.2,2.04759E9,9.311242999880248,0.364257,1.56103,9.42301,8.62827110290527,-0.307902246713638,-0.978677091309394,-3.11104312337663,0.573704750031889,16.80203
manga-8157-3704,32.3464524305,12.841627271,3.226,0.132,0.17,3.25172E10,10.512113142183324,0.387139,3.00825,8.751869,8.78143501281738,-0.279537796974182,0.787428086307023,0.725230740283702,0.416939947034983,15.73537
manga-8157-6101,31.4132120888,14.6521629254,3.794,0.078,0.08,7.9631E10,10.901082169597347,0.72988,5.15842,20.420185,9.63309955596924,0.0483317300677299,-1.1527315535302,-2.53268543914635,0.0436513157726129,14.42013
manga-8157-6102,30.5704131562,12.6145534264,3.514,0.089,0.13,4.09477E10,10.61222951280313,0.456432,3.45734,11.156693,9.09219646453857,-0.501209139823914,0.387209879412272,0.63789919624904,0.44038498847116,15.56897
manga-8157-6103,31.2545881526,14.7134056398,2.817,0.054,-0.02,9.1649E9,9.962127730652831,0.425338,1.29158,6.131171,8.90549182891846,-0.158457949757576,0.0797482380931997,-0.347966478247853,0.475153572541993,16.12947
manga-8157-6104,32.9507013149,13.1553573704,3.678,0.24,0.31,1.19295E11,11.076622241508437,0.420973,5.48057,13.998901,9.22737884521484,-0.209304109215736,0.667146197563457,0.515865858567865,0.396883020844604,15.32576
manga-8157-9101,30.1863873608,13.0399761195,2.4,0.152,0.06,9.19044E9,9.963336304095325,0.47719,0.590831,7.415717,8.4683895111084,-0.325020581483841,0.642290037478757,0.163734339887511,0.739675203889422,16.1309
manga-8157-9102,30.5981057222,14.3484769868,3.396,0.061,0.59,2.70432E9,9.432058080025342,0.280877,1.48334,14.5257435,8.52689266204834,-0.716764390468597,-0.622670801640457,-0.831925725836771,0.684050137963938,16.23391
manga-8158-12701,60.4538112951,-5.69341275417,3.527,0.132,0.31,4.59163E10,10.661966884740004,0.254678,2.10257,14.449284,8.69308757781982,-0.390566468238831,0.816444571484863,0.614904736817631,0.477710029179773,15.52714
manga-8158-12702,62.1623175851,-5.65941825471,3.342,0.084,0.14,1.0113E11,11.004880007240635,0.814765,6.0,12.26853,8.88647937774658,-0.236499845981598,0.715619676134268,0.400249960614509,0.341242775779415,15.48708
manga-8158-12703,62.9744205786,-5.13731868184,5.227,0.444,0.73,9.9845E10,10.99932632131709,0.76534,6.0,22.510191,9.35426616668701,-0.350132197141647,-0.179697872239355,-1.4248927956117,0.422651590851776,16.67082
manga-8158-12704,62.4258562524,-6.31556310132,4.107,0.056,-0.15,1.51359E11,11.180008249766514,0.776361,6.0,19.064943,9.37835216522217,0.139723122119904,0.18680186817564,-0.201053437640313,0.0998357414745113,15.29213
manga-8158-12705,62.5044541346,-6.66563743164,2.94,0.112,0.46,4.18031E9,9.6212084890232,0.185516,0.959615,7.9168377,8.66176319122314,-0.281181514263153,-0.0534823390057547,-0.268525842202342,0.489657622342253,16.9535
manga-8158-1901,60.859332895,-5.49184226806,2.698,0.145,0.18,1.37187E9,9.137312959069282,0.489294,2.046,4.7698913,8.74236869812012,-0.600772023200989,-0.400720668247822,-0.203016544579052,0.478783515784925,17.25313
manga-8158-1902,61.9899804473,-5.91512099124,2.546,0.089,0.23,4.1548E9,9.61855012294879,0.359073,4.3844,3.9895682,9.04570388793945,-0.250601351261139,-0.933835576056307,-0.773179708075253,0.32128550249319,16.86342
manga-8158-3701,61.2300919858,-6.30480772667,3.649,0.114,0.5,2.59086E10,10.413443946034777,0.519051,3.14042,13.102943,9.63792037963867,-0.0839249789714813,-1.21890265789777,-1.02223555811832,0.4381212359102,14.24902
manga-8158-3702,61.119133207,-5.16578378193,2.543,0.094,0.0,3.41751E12,12.533709794033852,0.655576,1.00853,93.76101,8.11072254180908,-0.38250333070755,1.06639565258374,,0.32417982789619,19.70698
manga-8158-3704,61.4532623945,-6.32383706666,3.85,0.112,0.23,1.83452E10,10.263522450811122,0.90089,6.0,20.072601,9.04772853851318,-0.357517689466476,-0.18512187590035,-0.575533322573396,0.197410583050667,16.49411
manga-8158-6101,62.2566109637,-6.17958255371,3.39,0.065,0.0,8.73024E10,10.941026182908658,0.725746,6.0,13.679976,9.22609233856201,0.0897525772452354,-0.271272591230525,-3.55499826925612,0.356419110854166,15.85421
manga-8158-6102,61.405962359,-5.31528176831,3.596,0.053,0.05,3.26903E10,10.514418906133955,0.611172,3.65979,15.515401,9.40612125396729,-0.00155203195754439,-1.37367163567146,-1.85183394628449,0.216613615699483,14.57444
manga-8158-6103,61.6808056016,-5.11472389447,4.264,0.077,0.09,1.36114E11,11.133902796842207,0.823598,5.71671,20.420185,9.73599910736084,-0.136427462100983,-0.61088593328721,-1.05246111251767,0.0874224061734553,14.87706
manga-8158-6104,62.5263776999,-6.05165416151,3.061,0.116,0.06,2.91214E10,10.464212249681502,0.642994,4.15613,10.112162,8.7677059173584,-0.676418900489807,0.883604822665559,0.99644662832967,0.355256100142062,15.51983
manga-8158-9101,61.8480353206,-6.68645241484,2.971,0.18,0.28,2.43716E9,9.386884041632872,0.505139,1.42664,10.695449,8.32911109924316,-0.450683891773224,0.179226981863203,-0.221832328606368,0.374379032435265,16.87968
manga-8158-9102,62.9492551871,-5.91988380733,2.396,0.14,-0.01,2.00437E9,9.301977893904823,0.46103,0.598388,6.7527394,8.38543605804443,-0.564409255981445,-0.253513688964783,-0.235338441627824,0.725804386690636,16.97871
manga-8239-12701,115.387477093,47.8710058847,3.678,0.097,-0.08,1.51902E11,11.18156349198817,0.662645,5.3745,15.722415,9.67584609985352,-0.188779562711716,-0.182708101881123,-0.97094770146617,0.255687036596578,16.51936
manga-8239-12702,115.821209527,48.6669712026,3.889,0.759,3.41,7.63297E10,10.882693555469498,0.316242,2.66548,15.426864,8.6771879196167,-0.241235718131065,1.02489263523515,0.614522528670734,0.487263751055771,15.5139
manga-8239-12703,117.568593951,47.8894054153,2.415,0.369,-0.1,8.36093E8,8.922254587415624,0.802683,1.35715,34.69988,8.26912117004395,-1.10100364685059,-0.35175168339263,-1.08021610166362,0.510508586179463,16.83216
manga-8239-12704,117.451251659,48.1295623832,0.0,0.536,-4.26,2.62343E9,9.418869480571974,0.626353,1.28261,25.968346,8.31102275848389,-0.653597354888916,-0.161633270152559,-0.0167881517612793,0.543438176948692,21.52682
manga-8239-12705,115.767844167,47.4159585016,2.95,0.444,0.73,2.18748E10,10.339944090983794,0.795841,4.0365,22.990448,8.4767894744873,-0.464289277791977,0.573986493605164,0.432123900334706,0.597863166454915,16.09076
manga-8239-1901,115.669066274,48.022175773,2.461,0.12,0.06,8.80555E8,8.94475648744755,0.441953,1.26505,4.975659,8.51025295257568,-0.535614609718323,-0.224657140477957,-0.321837054936975,0.585177172972618,16.79362
manga-8239-1902,116.116060327,47.7311680931,3.18,0.112,0.69,6.84405E9,9.835313173669293,0.15,0.755985,23.56098,8.97597885131836,-0.298230290412903,-0.216064500858532,-0.533725389018828,0.635987679112038,15.07043
manga-8239-3701,115.93947,48.137067,3.183,0.771,0.55,9.70604E9,9.987042076773568,0.649014,6.0,8.80468,8.7357006072998,-0.733909487724304,-1.48046004365065,-2.16790238779657,0.228388042119295,15.36656
manga-8239-3702,116.887259522,49.2467553242,3.111,0.26,0.11,7.44308E8,8.871752686917686,0.88473,1.5644,10.307529,8.53095531463623,-0.509688019752502,-0.599241482213669,-0.972734337385858,0.615086731115038,17.11316
manga-8239-3703,116.522958437,48.8479689576,3.799,0.049,-0.01,4.24284E10,10.627656654574231,0.881143,4.67393,15.604446,9.62422847747803,-0.0785409435629845,-1.03071770608035,-2.39991515509119,0.0604489079486403,14.27126
manga-8239-3704,116.591106778,48.2968325245,2.495,0.089,0.14,2.45093E9,9.38933090772378,0.515479,0.648582,8.569049,8.59036350250244,-0.364751279354095,-0.057348424815889,-0.309816168228271,0.569031826940055,15.79689
manga-8239-6101,115.304068393,47.6714784179,2.68,0.305,0.41,6.2244E9,9.79409749404121,0.770845,1.26985,29.284416,8.64790725708008,-0.606586754322052,-0.0985104681679921,-0.288845679469487,0.472426272599212,14.80286
