PETRO_TH90,nsa_sersic_n,log_SFR_ssp,log_age_mean_LW,modelMag_r,log_ZH_mean_LW,vel_sigma_Re,C,log_SFR_Ha,LogMass
0.6524365546625265,-0.7308245137037711,2.782285168218465,-0.661276644316993,-0.854334982334382,0.1317808701657448,1.1562139424217368,-0.8238352637761955,2.2390944774597834,0.879124099845241
-0.025247463208540374,-1.4369544183044354,0.15743105207350394,-1.8753564134511025,-0.323187276743791,-1.6317146077973528,1.0370777608304078,-1.3842818428071817,0.3137506367798698,-1.5874847646695114
1.1875937231030473,-1.45736944292744,-0.6055700615955537,-0.37359196829787533,-0.21034185521482907,-0.9168472433431332,0.934643803941093,-1.187676909471866,-0.19550697965720892,-1.086783158777097
-1.803019763103866,-0.14442443482705697,-0.11774587252523895,-0.7126680242578222,0.495873550663615,-0.5305050376889151,-0.4681867786174279,-0.83279410629393,0.5762941179738821,-1.6284529636192582
-1.0395966206274527,0.9767433670230756,0.07576275836010267,0.747960381424634,-0.569631213066719,0.6405721944273948,-0.6495005130839374,-0.22434294057911947,0.18721892990693365,0.2336474682113277
-1.0873641283064603,-1.7748940071784391,0.9895652653483841,-0.7338850453034592,0.4295717323489681,-0.9057954920299756,0.791397026234996,-1.3166664970008495,1.2008916624024855,-0.2834782496728651
-0.7153527583361909,0.9108395610984471,-0.31017630631145876,1.205113774215767,0.10917756590659602,1.0210092109703777,-1.360582756482797,0.14421243958763147,-0.5965889136274526,0.8456940256023212
-0.13660386371458916,-0.03187163068876349,0.7673118196974839,0.1299405178010099,-1.070029614197477,0.8332979997379257,-0.2558308606996193,0.35810887994853735,0.7662180679609546,0.1493102438661341
-0.36774857326134563,-1.489999720819438,1.8196769499264958,-0.8360860990320442,-1.0045361401008612,-0.13405600318580443,-0.051692692030456504,-1.2384671721954241,1.7788704964714388,-0.06634102996403117
-1.3168852503856645,1.2760203609478897,-0.6545689558519883,1.053859560194404,0.6413455381365785,-0.17076329921037392,-1.2423465112805108,-1.1507429402751939,-0.4203797291540007,1.1772873570050986
-0.166079824999164,-0.4265927021680446,0.14483371263003453,0.703369957058166,-0.862406763765478,0.18995430226308163,0.25952836466923646,0.10567776667311461,0.5997932318234281,-0.01459815959156672
-0.6845176291007187,-0.6743509982977578,1.2518585041058976,-1.4302208825025615,0.6827033712336127,-0.5055378926333425,0.9260106348421816,-0.3824203457796014,1.316760178763763,-0.9022605410865344
-0.6229368390335147,-0.3304027655966616,1.342733752038241,-0.9012091661092043,0.7433062239984175,-0.12881706495262787,-0.27265192312324416,-0.25812200340260216,0.7491156342103787,-0.38864459730185336
0.6338767336499117,-1.1270775877604857,-0.19888865174427428,-1.2041664956881668,0.5145757688715202,-0.43744774642302225,-0.2644976339840804,-0.5839394487058417,-0.007382474256783516,-1.8816232077971773
1.0085602075478706,0.8473231856037332,-0.5149702287358467,-0.7599062328146265,0.32851429666878385,-1.0219129094504262,1.2825232765718242,-0.8477008550701858,-0.44927268692004546,-0.06877469644686621
1.3774929875640936,-0.7566951593150532,-0.11044897170026488,-0.7859184329987509,-0.6013311937974769,-1.3126459642993684,1.4041666480322788,-0.7245568894175233,0.016521216309345662,-0.7953509500933027
